Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,bootstrap,bootstrap_features,n_estimators,oob_score
0.9984997390333407,0.00039385456350366654,58.8162309369079,15.440674307597583,3.0309799825961394,0.1831461122039107,181.60317311286926,1.9463750470444348,3.8334262371063232,0.37125310999579764,True,True,84,False
0.9984997390333407,0.00039385456350366654,58.8162309369079,15.440674307597583,3.0309799825961394,0.1831461122039107,209.27767713069915,3.674569318055136,3.62026584148407,0.2746188977731282,True,True,84,True
0.9984974218089967,0.0003951207805477507,58.90707540009031,15.490315080594211,3.022774392699219,0.18551037600984427,229.00738711357116,2.4640459836017685,4.683741474151612,0.39008163406207574,True,True,100,False
0.9984974218089967,0.0003951207805477507,58.90707540009031,15.490315080594211,3.022774392699219,0.18551037600984427,256.52710247039795,3.97852630382036,4.682057619094849,0.6233079957347296,True,True,100,True
0.9984971502701133,0.0003953873506577808,58.917720810476716,15.500765695186749,3.0294133856272123,0.18312429350771128,190.61494314670563,2.4183273714285343,3.9376368284225465,0.2958700430484853,True,True,88,False
0.9984971502701133,0.0003953873506577808,58.917720810476716,15.500765695186749,3.0294133856272123,0.18312429350771128,216.88206567764283,3.0348672581359364,3.808987522125244,0.21344955200280993,True,True,88,True
0.9984964743326408,0.0003962165423214819,58.944220263147336,15.533273325170954,3.026067545851333,0.18399717398850762,199.35197048187257,3.3264591820895624,4.002510952949524,0.24953143087723417,True,True,92,False
0.9984964743326408,0.0003962165423214819,58.944220263147336,15.533273325170954,3.026067545851333,0.18399717398850762,227.8409904241562,4.833714810676456,3.987601566314697,0.29993486973984435,True,True,92,True
0.9984964250647475,0.00039452994716382243,58.94615176163755,15.467152048611709,3.025409556112666,0.18302115511499845,213.02470428943633,2.2665639128718333,4.811707782745361,0.5760033961475652,True,True,96,False
0.9984964250647475,0.00039452994716382243,58.94615176163755,15.467152048611709,3.025409556112666,0.18302115511499845,239.00682158470153,3.5924118042818387,4.4863769769668576,0.2552703828387985,True,True,96,True
0.9984944561280265,0.00039700320670589426,59.02334195684834,15.564113715698134,3.0356637895461316,0.18634114298115773,173.6222364425659,2.355138575647147,3.7229428768157957,0.3030759094529384,True,True,80,False
0.9984944561280265,0.00039700320670589426,59.02334195684834,15.564113715698134,3.0356637895461316,0.18634114298115773,198.50110714435579,2.5801262134458645,3.5409784078598023,0.23026079438242056,True,True,80,True
0.9984901225494224,0.0004009739653235489,59.19323557244376,15.719783336543676,3.0426103874402006,0.1847973962926891,156.4381306886673,2.8218165558806687,3.2691767692565916,0.2413856488087353,True,True,72,False
0.9984901225494224,0.0004009739653235489,59.19323557244376,15.719783336543676,3.0426103874402006,0.1847973962926891,178.8933552980423,2.9641192078091585,3.2773898601531983,0.2316472613128712,True,True,72,True
0.9984897593522236,0.00039717721042838026,59.20747435542886,15.57093535763324,3.040047351630515,0.1835803768320675,164.44169178009034,2.7792641331774846,3.425799822807312,0.4220581918837783,True,True,76,False
0.9984897593522236,0.00039717721042838026,59.20747435542886,15.57093535763324,3.040047351630515,0.1835803768320675,188.64185948371886,3.06962634023164,3.487353777885437,0.24678806496626046,True,True,76,True
0.998487353710038,0.0003999233328690314,59.30178515166828,15.678594341797677,3.050817722534072,0.18292882508964844,148.09058125019072,2.775646240375031,3.2459246635437013,0.2712140782776287,True,True,68,False
0.998487353710038,0.0003999233328690314,59.30178515166828,15.678594341797677,3.050817722534072,0.18292882508964844,168.04592378139495,2.3463237739706377,3.0439013719558714,0.2477259929195573,True,True,68,True
0.9984866618329808,0.0003988755209580645,59.328909499819346,15.637515923639628,3.054397219522653,0.18333475943322164,141.26358342170715,2.638565099337412,2.9326358079910277,0.30402088602392996,True,True,64,False
0.9984866618329808,0.0003988755209580645,59.328909499819346,15.637515923639628,3.054397219522653,0.18333475943322164,159.7323112487793,2.0728103646353078,3.0099567651748655,0.27306882720128256,True,True,64,True
0.9984826402817639,0.00039561252784493794,59.48657039372524,15.50959354163135,3.062226780352094,0.18356057911209508,132.09482450485228,1.334724854237506,2.8215756177902223,0.23453215160431834,True,True,60,False
0.9984826402817639,0.00039561252784493794,59.48657039372524,15.50959354163135,3.062226780352094,0.18356057911209508,148.92908017635347,2.1691129276827956,2.9250154972076414,0.23772442417053236,True,True,60,True
0.9984790131247083,0.00039985084914181984,59.628769458934784,15.675752689755814,3.0698720917869564,0.18616653073283468,123.13341770172119,2.3577663530215323,2.8101593494415282,0.27873393482905356,True,True,56,False
0.9984790131247083,0.00039985084914181984,59.628769458934784,15.675752689755814,3.0698720917869564,0.18616653073283468,139.3168769598007,1.9639383109918236,2.6934700489044188,0.2262815486657382,True,True,56,True
0.998476790649673,0.0003969847930433725,59.71589937022368,15.563391826472477,3.075376884480972,0.1837908046956449,114.08834257125855,0.918992519448676,2.765666127204895,0.4870019560832429,True,True,52,False
0.998476790649673,0.0003969847930433725,59.71589937022368,15.563391826472477,3.075376884480972,0.1837908046956449,130.72865841388702,2.351239297074558,2.5205518007278442,0.19767538865824222,True,True,52,True
0.9984734176134987,0.00039629213343504174,59.848135880390515,15.536236799186943,3.087826813334317,0.18261406066734284,98.20450415611268,2.178295823142047,2.0379923582077026,0.2666615142809512,True,True,44,False
0.9984734176134987,0.00039629213343504174,59.848135880390515,15.536236799186943,3.087826813334317,0.18261406066734284,110.6568601846695,1.7790554371626572,2.208107018470764,0.22972573949877112,True,True,44,True
0.998471978813642,0.00039798905311170976,59.904542589973744,15.602762838191474,3.0815973505046794,0.18237195286080946,105.93974926471711,1.8131665602164733,2.3432242393493654,0.1943387585245398,True,True,48,False
0.998471978813642,0.00039798905311170976,59.904542589973744,15.602762838191474,3.0815973505046794,0.18237195286080946,121.07078971862794,1.8980462192327126,2.343546152114868,0.2041119546090184,True,True,48,True
0.9984711836787591,0.0003900701710704968,59.935715057930246,15.29231098664848,3.099532622051471,0.17847476230242806,89.77106564044952,1.907664530660043,2.1164727449417113,0.2682161253662309,True,True,40,False
0.9984711836787591,0.0003900701710704968,59.935715057930246,15.29231098664848,3.099532622051471,0.17847476230242806,101.63676879405975,1.4826469926838806,2.0306771278381346,0.14326313931887977,True,True,40,True
0.9984630347617736,0.00039199044563942477,60.255185199426926,15.367593430847332,3.110815317040785,0.17934050040279492,80.73848371505737,0.838078350768698,1.9159696578979493,0.25378905437212135,True,True,36,False
0.9984630347617736,0.00039199044563942477,60.255185199426926,15.367593430847332,3.110815317040785,0.17934050040279492,92.18247182369232,1.7960045075240965,1.903655481338501,0.20073926042009643,True,True,36,True
0.9984606247858946,0.00039125471847245016,60.34966589379215,15.338749982993615,3.1250265702983655,0.18281305023495212,72.35113370418549,1.7055360817722278,1.5938728094100951,0.20098900408594655,True,True,32,False
0.9984606247858946,0.00039125471847245016,60.34966589379215,15.338749982993615,3.1250265702983655,0.18281305023495212,81.60215685367584,1.731097077691967,1.6644577741622926,0.1373259527809228,True,True,32,True
0.9984385617862098,0.0003904196393309579,61.21462373343247,15.306011540330696,3.1515819170729573,0.17610150395952756,63.10020577907562,1.238454489387806,1.6039430856704713,0.18491840551123087,True,True,28,False
0.9984385617862098,0.0003904196393309579,61.21462373343247,15.306011540330696,3.1515819170729573,0.17610150395952756,71.54805202484131,1.1420436845343422,1.4608976125717164,0.14662241310908708,True,True,28,True
0.9984272007858828,0.00038587520987765707,61.660020390255184,15.127851728043833,3.1758135446046922,0.174540654065138,55.112511563301084,0.9481416462302134,1.3671972751617432,0.12412448254712596,True,True,24,False
0.9984272007858828,0.00038587520987765707,61.660020390255184,15.127851728043833,3.1758135446046922,0.174540654065138,62.36366240978241,1.5715214519470202,1.4325935125350953,0.15269361027211195,True,True,24,True
0.9984066192154696,0.00040256251645321225,62.46690027673326,15.782060895030716,3.210273871588115,0.1885393976960517,46.15611364841461,1.5252607885636393,1.2184268951416015,0.14213041774997237,True,True,20,False
0.9984066192154696,0.00040256251645321225,62.46690027673326,15.782060895030716,3.210273871588115,0.1885393976960517,51.983887147903445,1.4103115613892765,1.1140187740325929,0.13156840574524262,True,True,20,True
0.998391377297826,0.00041341556532850383,63.06444441602555,16.207543823138266,3.0675765639679238,0.19592228975433898,151.39366807937623,5.259296445022575,2.167890191078186,0.4356220986064166,True,False,100,False
0.998391377297826,0.00041341556532850383,63.06444441602555,16.207543823138266,3.0675765639679238,0.19592228975433898,187.88785784244538,9.37343364404845,2.7120276212692263,0.3982465529114728,True,False,100,True
0.9983908669744292,0.0004194322453126293,63.08445113447932,16.44342174523621,3.077763495234505,0.19893817705050798,179.9238261461258,2.6241176273259583,4.092630863189697,0.3921200584192438,True,False,84,False
0.9983908669744292,0.0004194322453126293,63.08445113447932,16.44342174523621,3.077763495234505,0.19893817705050798,198.84179725646973,3.473293746382959,3.7400090217590334,0.19715410273156408,True,False,84,True
0.9983896463637022,0.000416352411021724,63.13230395741734,16.322679921695254,3.070176564074347,0.19721869722407334,188.24564254283905,4.10799261858753,3.1460185050964355,0.30598375637642755,True,False,96,False
0.9983896463637022,0.000416352411021724,63.13230395741734,16.322679921695254,3.070176564074347,0.19721869722407334,216.1415598154068,4.3948724523495395,3.5541335105895997,0.38223944305617097,True,False,96,True
0.9983888548586304,0.00041841953704880734,63.16333412225315,16.403719530461817,3.071541215529109,0.19714390280131275,195.60141305923463,1.152201368825571,4.196943187713623,0.3328852008630228,True,False,92,False
0.9983888548586304,0.00041841953704880734,63.16333412225315,16.403719530461817,3.071541215529109,0.19714390280131275,218.31878609657286,3.510565622822631,4.093523216247559,0.39686902081328523,True,False,92,True
0.998388483851937,0.00042004703968345346,63.17787906865686,16.46752414374888,3.0759630159265927,0.1987706164615981,186.86831600666045,1.5370278802282884,4.111148428916931,0.4833302998158023,True,False,88,False
0.998388483851937,0.00042004703968345346,63.17787906865686,16.46752414374888,3.0759630159265927,0.1987706164615981,208.80571851730346,2.6450219662285583,4.087446904182434,0.16445265969105585,True,False,88,True
0.9983877872506917,0.0004274699426228748,63.205188623882776,16.758531630587427,3.076482656522263,0.20055786266321896,170.09228887557984,1.9652070016257546,3.768683409690857,0.292004150311537,True,False,80,False
0.9983877872506917,0.0004274699426228748,63.205188623882776,16.758531630587427,3.076482656522263,0.20055786266321896,189.0670283317566,1.617294220630639,3.7491796016693115,0.2891624654284903,True,False,80,True
0.9983841312652301,0.00043115555278343265,63.348517877916876,16.903022291321324,3.082610703911612,0.20059624440066876,155.2892560005188,1.2011726074097195,3.4031805276870726,0.30604379306476615,True,False,72,False
0.9983841312652301,0.00043115555278343265,63.348517877916876,16.903022291321324,3.082610703911612,0.20059624440066876,170.62220640182494,1.1704058571090565,3.31380352973938,0.20184067037692532,True,False,72,True
0.9983827965022842,0.00043291156285585845,63.40084592445199,16.97186491020111,3.08041943368185,0.20121472312546995,162.43747408390044,2.1061188944235276,3.4292028188705443,0.13533961334647723,True,False,76,False
0.9983827965022842,0.00043291156285585845,63.40084592445199,16.97186491020111,3.08041943368185,0.20121472312546995,180.24379649162293,2.8945216023382145,3.6096160888671873,0.383550525227794,True,False,76,True
0.9983798156888225,0.00042505764076321463,63.5177057353998,16.663959748481886,3.087563108265878,0.19509415479854655,146.31015956401825,1.3878614153657727,3.2567649841308595,0.19903171002444828,True,False,68,False
0.9983798156888225,0.00042505764076321463,63.5177057353998,16.663959748481886,3.087563108265878,0.19509415479854655,162.06009469032287,1.792953406967115,3.0935020208358766,0.18062781533063832,True,False,68,True
0.9983768142681639,0.00039758326117989896,63.635373430902135,15.586854171298429,3.2646824844089375,0.18788149570859355,37.41308670043945,0.9662060016710845,1.0657900333404542,0.19816021369878492,True,True,16,False
0.9983768142681639,0.00039758326117989896,63.635373430902135,15.586854171298429,3.2646824844089375,0.18788149570859355,42.196760416030884,0.9622771599888018,1.000405740737915,0.15106427638837305,True,True,16,True
0.9983761889395761,0.00042589118206631934,63.659888812860984,16.69663790172727,3.0894362338226276,0.1948958743626602,138.48624248504638,1.2526354283041916,2.8704670429229737,0.21584480584855917,True,False,64,False
0.9983761889395761,0.00042589118206631934,63.659888812860984,16.69663790172727,3.0894362338226276,0.1948958743626602,152.9394020318985,1.6519370495983252,3.0356893301010133,0.3617988035572254,True,False,64,True
0.9983747257130703,0.0004305365833928074,63.717253144796,16.87875621533115,3.092854023382263,0.20008602809091153,129.20311641693115,1.352963658693647,2.9812256574630736,0.1998039969211616,True,False,60,False
0.9983747257130703,0.0004305365833928074,63.717253144796,16.87875621533115,3.092854023382263,0.20008602809091153,142.85181453227997,1.4445104608173767,2.772331714630127,0.15150309739862078,True,False,60,True
0.9983720996864639,0.0004290783515980334,63.82020389187309,16.821587696049427,3.0996653902177944,0.2009903155523066,121.33636972904205,1.5465426095570098,2.6297820568084718,0.22213721890668975,True,False,56,False
0.9983720996864639,0.0004290783515980334,63.82020389187309,16.821587696049427,3.0996653902177944,0.2009903155523066,133.7915849685669,2.0363230047024317,2.6217109680175783,0.24917678139881452,True,False,56,True
0.9983611178043255,0.0004327507521522781,64.25073759922839,16.965560487377655,3.10938258410879,0.20417599396981428,113.13279829025268,1.2045044674081402,2.551762104034424,0.17789153234641653,True,False,52,False
0.9983611178043255,0.0004327507521522781,64.25073759922839,16.965560487377655,3.10938258410879,0.20417599396981428,125.55173604488373,1.5898901557821403,2.8270657300949096,0.26701899858635286,True,False,52,True
0.9983585481257867,0.00043262747938710753,64.35147927666017,16.96072770189286,3.1206949797957204,0.20490982131382346,96.46874437332153,1.5511198444804084,2.192318058013916,0.16808537802288095,True,False,44,False
0.9983585481257867,0.00043262747938710753,64.35147927666017,16.96072770189286,3.1206949797957204,0.20490982131382346,106.42510068416595,0.9343718143864124,2.281174635887146,0.20904121204417264,True,False,44,True
0.9983576827728688,0.0004147347054132204,64.38540457244957,16.259259391017807,3.1518935755266666,0.19994624620283805,71.22264251708984,1.795638020354324,1.7885857105255127,0.2839431038941453,True,False,32,False
0.9983576827728688,0.0004147347054132204,64.38540457244957,16.259259391017807,3.1518935755266666,0.19994624620283805,78.16802608966827,1.378355461163722,1.8376150131225586,0.16259877273605067,True,False,32,True
0.9983573226043916,0.0004356375274070957,64.39952461742908,17.078733624467347,3.116822437510936,0.20720736893900113,105.1338881969452,1.5351896448512399,2.4247773408889772,0.17111111717523422,True,False,48,False
0.9983573226043916,0.0004356375274070957,64.39952461742908,17.078733624467347,3.116822437510936,0.20720736893900113,115.39759483337403,1.8735776626057508,2.527948427200317,0.30901726892803805,True,False,48,True
0.9983560424214006,0.00042475115725908055,64.44971291140837,16.651944369185024,3.130271416408395,0.19741243798099534,88.61886444091797,1.4480686817570383,2.2837738513946535,0.19351041763870422,True,False,40,False
0.9983560424214006,0.00042475115725908055,64.44971291140837,16.651944369185024,3.130271416408395,0.19741243798099534,97.29395866394043,1.6654708303842671,1.9656793355941773,0.1598961698932187,True,False,40,True
0.9983544979274331,0.00042189387495640817,64.51026325291339,16.539927473792904,3.1409453383003263,0.1986821440876899,79.57536447048187,1.0103670270079352,1.8554256677627563,0.16032066821993599,True,False,36,False
0.9983544979274331,0.00042189387495640817,64.51026325291339,16.539927473792904,3.1409453383003263,0.1986821440876899,88.03459117412567,1.5388221089102856,1.9339290857315063,0.1986145415191891,True,False,36,True
0.998353854642633,0.0003805346012130524,64.53548259021183,14.918478505956262,3.3258485675168177,0.16587264373531516,27.976251864433287,1.1371758832278078,0.8903162956237793,0.1645843292235089,True,True,12,False
0.998353854642633,0.0003805346012130524,64.53548259021183,14.918478505956262,3.3258485675168177,0.16587264373531516,30.426962661743165,1.0345203212384253,0.9414826393127441,0.15493373570910857,True,True,12,True
0.9983435412323302,0.0004130338409014937,64.93980952772885,16.192578698701887,3.172054383495731,0.19561732854242328,63.45805027484894,1.0633458070236974,1.683793592453003,0.2155271656217875,True,False,28,False
0.9983435412323302,0.0004130338409014937,64.93980952772885,16.192578698701887,3.172054383495731,0.19561732854242328,71.61654965877533,1.7571536861522192,1.4749924898147584,0.13777024147219327,True,False,28,True
0.9983423012560453,0.00040939509275126013,64.98842155799491,16.049925216221418,3.1905955827494314,0.192745031200056,56.686538338661194,1.3488601445626942,1.3908051013946534,0.1952671269393394,True,False,24,False
0.9983423012560453,0.00040939509275126013,64.98842155799491,16.049925216221418,3.1905955827494314,0.192745031200056,61.05315709114075,0.9428091814466221,1.4241199493408203,0.15125374890496082,True,False,24,True
0.9983216679379865,0.0004213611896142549,65.79733015918579,16.519044077636366,3.224726670942778,0.20135018243722647,46.687906336784366,0.8244158779800369,1.216669988632202,0.20406231180419623,True,False,20,False
0.9983216679379865,0.0004213611896142549,65.79733015918579,16.519044077636366,3.224726670942778,0.20135018243722647,51.40064702033997,1.8272495908282111,1.272312331199646,0.12241039129955221,True,False,20,True
0.9983009256480286,0.00042804236340865734,66.61051089468442,16.78097281507423,3.265528607262842,0.21832224974623016,36.10839447975159,1.2330121529387996,1.1394282817840575,0.13401772945018808,True,False,16,False
0.9983009256480286,0.00042804236340865734,66.61051089468442,16.78097281507423,3.265528607262842,0.21832224974623016,40.539043521881105,1.5080245423984193,1.0624981641769409,0.1290849479246595,True,False,16,True
0.9982907358296441,0.00041091395468975986,67.00999253463353,16.10947067965817,3.3225556114765635,0.22643837037201903,29.19154064655304,1.0645933924740978,0.8117800712585449,0.12026701499579001,True,False,12,False
0.9982907358296441,0.00041091395468975986,67.00999253463353,16.10947067965817,3.3225556114765635,0.22643837037201903,30.604197716712953,0.6661655716792569,0.8626044273376465,0.13560927272029796,True,False,12,True
0.9982645689002104,0.0003866358104375196,68.03584083614925,15.15767031239312,3.4516877253137555,0.17916122357403907,17.48483455181122,0.7679309388424773,0.7266833066940308,0.14366770250148195,True,True,8,False
0.9982645689002104,0.0003866358104375196,68.03584083614925,15.15767031239312,3.4516877253137555,0.17916122357403907,18.565800809860228,0.6667438420762147,0.7118358135223388,0.10859325907467206,True,True,8,True
0.9982201285693263,0.000412851444336862,69.77807956813587,16.185428023783405,3.4237083063630345,0.22152586890980352,19.03730089664459,0.6344476725389986,0.6017159700393677,0.11362965788680007,True,False,8,False
0.9982201285693263,0.000412851444336862,69.77807956813587,16.185428023783405,3.4237083063630345,0.22152586890980352,21.026163005828856,0.5969766165165551,0.5994448900222779,0.16456107030626443,True,False,8,True
0.9980882117507694,0.00040347389811659645,74.94974652282993,15.817790701762435,3.598962734140565,0.20098856356042535,7.473573017120361,0.7853379150592591,0.2665954351425171,0.04275578550785687,True,True,5,True
0.9980882117507694,0.00040347389811659645,74.94974652282993,15.817790701762435,3.598962734140565,0.20098856356042535,8.728495907783508,0.7947806553842561,0.37397630214691163,0.11160195486606807,True,True,5,False
0.9980411137077956,0.0004594874678794514,76.79617819958318,18.013746690747308,3.5970189022639194,0.23602014065723728,11.848299407958985,0.40499371558846603,0.4034044504165649,0.09484538461540712,True,False,5,False
0.9980411137077956,0.0004594874678794514,76.79617819958318,18.013746690747308,3.5970189022639194,0.23602014065723728,13.023352789878846,0.9197364603398864,0.4232891798019409,0.10621196824941519,True,False,5,True
